
|WKOB-LD     |-         |LD |2   |ND  |                    |-  |-  |LIC    |NEW YORK                 |NY |US |BLDVL  -20100222ACI |0.3    kW |-         |0.0     |-       |51441      |N |40 |45 |7.73  |W |73  |58 |3.60  |NAVE COMMUNICATIONS, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |274.9  m|-       |96282     |-       |1268297 |265.5   |1357397   |
|W02AH       |-         |TX |2   |DA  |                    |-  |-  |LIC    |MARS HILL                |NC |US |BLTTV  -3255        |0.051  kW |-         |0.0     |-       |66401      |N |35 |51 |4.00  |W |82  |33 |19.00 |MEDIA GENERAL COMMUNICATIONS HOLDINGS, LLC                                  |   0.00 km |   0.00 mi |  0.00 deg |897.   m|H       |20776     |170.    |-       |0.      |1835      |
|W02AF       |-         |TX |2   |DA  |                    |-  |-  |LIC    |SYLVA, ETC.              |NC |US |BLTTV  -19781204IC  |0.056  kW |-         |0.0     |-       |53929      |N |35 |22 |4.00  |W |83  |13 |17.00 |WYFF HEARST                                                                 |   0.00 km |   0.00 mi |  0.00 deg |903.   m|H       |24383     |0.      |-       |0.      |6509      |
|W02AG       |-         |TX |2   |DA  |                    |-  |-  |LIC    |BREVARD                  |NC |US |BLTTV  -19821029IE  |0.065  kW |-         |0.0     |-       |61683      |N |35 |10 |40.00 |W |82  |40 |55.00 |MEDIA GENERAL COMMUNICATIONS HOLDINGS, LLC                                  |   0.00 km |   0.00 mi |  0.00 deg |1170.  m|H       |20776     |322.5   |-       |0.      |48653     |
|W02AT       |-         |TX |2   |DA  |                    |-  |-  |LIC    |BURNSVILLE               |NC |US |BLTTV  -1152        |0.032  kW |-         |0.0     |-       |66392      |N |35 |56 |16.00 |W |82  |17 |48.00 |MEDIA GENERAL COMMUNICATIONS HOLDINGS, LLC                                  |   0.00 km |   0.00 mi |  0.00 deg |1342.  m|H       |20776     |180.    |-       |0.      |304101    |
|K02DD       |-         |TX |2   |DA  |                    |-  |-  |LIC    |JAMESTOWN                |ND |US |BLTTV  -749         |0.496  kW |-         |0.0     |-       |22131      |N |46 |53 |30.00 |W |98  |42 |45.00 |FORUM COMMUNICATIONS COMPANY                                                |   0.00 km |   0.00 mi |  0.00 deg |461.   m|H       |24469     |20.     |-       |0.      |2710      |
|KVNJ-LP     |-         |TX |2   |DA  |+                   |-  |-  |LIC    |FARGO                    |ND |US |BLTVL  -20020207AAQ |1.13   kW |-         |0.0     |-       |21187      |N |46 |51 |39.00 |W |96  |51 |17.00 |G.I.G., INC.                                                                |   0.00 km |   0.00 mi |  0.00 deg |337.   m|-       |20780     |90.     |1038733 |61.     |594034    |
|KOKJ-LP     |-         |TX |2   |DA  |                    |-  |-  |LIC    |ELK CITY                 |OK |US |BLTTL  -19860203IA  |0.048  kW |-         |0.0     |-       |16585      |N |35 |24 |36.00 |W |99  |25 |1.00  |WELLSPRINGS TELEVISION NETWORK, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |621.   m|H       |20776     |90.     |-       |17.     |85483     |
|K02IQ       |-         |TX |2   |DA  |                    |-  |-  |LIC    |SQUAW VALLEY, ETC.       |OR |US |BLTTV  -5085        |0.08   kW |-         |0.0     |-       |60744      |N |42 |24 |3.00  |W |124 |21 |29.00 |SODA MOUNTAIN BROADCASTING, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |719.   m|H       |20822     |345.    |-       |0.      |2304      |
|K02JJ       |-         |TX |2   |DA  |                    |-  |-  |LIC    |WILLIAMS                 |OR |US |BLTTV  -19781030IM  |0.072  kW |-         |0.0     |-       |61343      |N |42 |10 |0.00  |W |123 |17 |53.00 |SOUTHERN OREGON PUBLIC TELEVISION                                           |   0.00 km |   0.00 mi |  0.00 deg |1116.  m|H       |20794     |20.     |-       |0.      |5632      |
|K02NW       |-         |TX |2   |DA  |                    |-  |-  |LIC    |REEDSPORT                |OR |US |BLTTV  -19990503JD  |0.057  kW |-         |0.0     |-       |50586      |N |43 |43 |21.00 |W |124 |5  |40.00 |OREGON PUBLIC BROADCASTING                                                  |   0.00 km |   0.00 mi |  0.00 deg |210.   m|H       |20783     |195.    |-       |40.     |284553    |
|K02EK       |-         |TX |2   |ND  |                    |-  |-  |LIC    |APPLEGATE VALLEY         |OR |US |BLTTV  -1105        |0.004  kW |-         |0.0     |-       |22588      |N |42 |13 |12.00 |W |123 |1  |59.00 |FREEDOM BROADCASTING OF OREGON LICENSEE, LLC                                |   0.00 km |   0.00 mi |  0.00 deg |829.   m|H       |24542     |-       |-       |0.      |304105    |
|K02DV       |-         |TX |2   |DA  |                    |-  |-  |LIC    |CAVE JUNCTION, ETC.      |OR |US |BLTTV  -3706        |0.004  kW |-         |0.0     |-       |22572      |N |42 |8  |6.00  |W |123 |41 |42.00 |FREEDOM BROADCASTING OF OREGON LICENSEE, LLC                                |   0.00 km |   0.00 mi |  0.00 deg |668.   m|H       |22803     |65.     |-       |0.      |304108    |
|K02GL       |-         |TX |2   |DA  |                    |-  |-  |LIC    |DORENA, ETC.             |OR |US |BLTTV  -3651        |0.008  kW |-         |0.0     |-       |57776      |N |43 |43 |15.00 |W |122 |50 |15.00 |SOUTH LANE TELEVISION, INC.                                                 |   0.00 km |   0.00 mi |  0.00 deg |944.   m|H       |23875     |0.      |-       |0.      |304109    |
|K02FT       |-         |TX |2   |DA  |                    |-  |-  |LIC    |GOLD HILL                |OR |US |BLTTV  -4699        |0.045  kW |-         |0.0     |-       |8303       |N |42 |25 |41.00 |W |123 |0  |4.00  |CALIFORNIA OREGON BROADCASTING, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |648.   m|H       |22809     |0.      |-       |0.      |304112    |
|K02IC       |-         |TX |2   |DA  |                    |-  |-  |LIC    |JACKSONVILLE             |OR |US |BLTTV  -4657        |0.044  kW |-         |0.0     |-       |22576      |N |42 |20 |15.00 |W |122 |58 |25.00 |FREEDOM BROADCASTING OF OREGON LICENSEE, LLC                                |   0.00 km |   0.00 mi |  0.00 deg |643.   m|H       |22819     |0.      |-       |0.      |304113    |
|K02JL       |-         |TX |2   |DA  |                    |-  |-  |LIC    |LA PINE                  |OR |US |BLTTV  -19790205JH  |0.005  kW |-         |0.0     |-       |36176      |N |43 |39 |17.00 |W |121 |25 |46.00 |NPG OF OREGON, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |1459.  m|H       |22823     |0.      |-       |0.      |304114    |
|K02JG       |-         |TX |2   |DA  |                    |-  |-  |LIC    |PROSPECT                 |OR |US |BLTTV  -19790226IA  |0.09   kW |-         |0.0     |-       |61339      |N |42 |43 |36.00 |W |122 |36 |28.00 |SOUTHERN OREGON PUBLIC TELEVISION                                           |   0.00 km |   0.00 mi |  0.00 deg |1273.  m|H       |20794     |75.     |-       |0.      |304117    |
|K02DB       |-         |TX |2   |DA  |                    |-  |-  |LIC    |SCOTTSBURG               |OR |US |BLTTV  -4743        |0.073  kW |-         |0.0     |-       |49754      |N |43 |38 |0.00  |W |123 |49 |0.00  |FISHER BROADCASTING - OREGON TV, L.L.C.                                     |   0.00 km |   0.00 mi |  0.00 deg |468.   m|H       |20185     |0.      |-       |0.      |304118    |
|K02PK       |-         |TX |2   |ND  |+                   |-  |-  |LIC    |JOHN DAY                 |OR |US |BLTVL  -20010918AAM |0.002  kW |-         |0.0     |-       |476        |N |44 |26 |2.00  |W |118 |57 |27.00 |THREE ANGELS BROADCASTING NETWORK, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |1213.  m|H       |-         |-       |-       |24.     |580755    |
|K02PJ       |-         |TX |2   |DA  |Z                   |-  |-  |LIC    |LA GRANDE                |OR |US |BLTVL  -20010918ABD |0.025  kW |-         |0.0     |-       |36161      |N |45 |18 |1.00  |W |118 |4  |1.00  |LA GRANDE 7TH DAY ADVENTIST CHURCH                                          |   0.00 km |   0.00 mi |  0.00 deg |873.   m|H       |22343     |0.      |-       |34.9    |580804    |
|KOTA-TV     |-         |DT |2   |ND  |                    |2  |-  |LIC    |RAPID CITY               |SD |US |BLCDT  -20091007ADR |18.2   kW |-         |205.0   |-       |17688      |N |44 |4  |8.00  |W |103 |15 |3.00  |DUHAMEL BROADCASTING ENTERPRISES                                            |   0.00 km |   0.00 mi |  0.00 deg |1314.  m|H       |93925     |-       |1042359 |168.    |1336045   |
|K02GM       |-         |TX |2   |DA  |                    |-  |-  |LIC    |BRADY, ETC.              |TX |US |BLTT   -3635        |0.069  kW |-         |0.0     |-       |10046      |N |31 |5  |43.00 |W |99  |22 |50.00 |FOSTER CHARITABLE FOUNDATION, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |700.   m|H       |24469     |28.     |-       |0.      |1981      |
|KNCD-LP     |-         |TX |2   |DA  |Z                   |-  |-  |LIC    |NACOGDOCHES              |TX |US |BLTVL  -19930430IA  |0.063  kW |-         |0.0     |-       |28986      |N |31 |37 |45.00 |W |94  |40 |44.00 |INTERNATIONAL BROADCASTING NETWORK                                          |   0.00 km |   0.00 mi |  0.00 deg |185.   m|H       |20780     |150.    |-       |61.     |185845    |
|K02EQ       |-         |TX |2   |DA  |                    |-  |-  |LIC    |PARIS                    |TX |US |BLTTV  -3367        |0.904  kW |-         |0.0     |-       |35955      |N |33 |38 |55.00 |W |95  |36 |16.00 |GRAY TELEVISION LICENSEE, LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |264.   m|H       |20783     |78.     |-       |0.      |304127    |
|KSFW-LD     |-         |LD |2   |ND  |                    |-  |-  |LIC    |GAINESVILLE              |TX |US |BLDVL  -20091123AKU |0.2    kW |-         |0.0     |-       |130934     |N |33 |33 |37.00 |W |96  |57 |35.00 |HISPANIC CHRISTIAN COMMUNITY NETWORK, INC.                                  |   0.00 km |   0.00 mi |  0.00 deg |613.3  m|-       |94149     |-       |1056333 |400.    |1344170   |
|K02BU       |-         |TX |2   |ND  |                    |-  |-  |LIC    |GREEN RIVER              |UT |US |BLTTV  -1847        |0.9    kW |-         |0.0     |-       |25176      |N |38 |58 |35.00 |W |110 |10 |56.00 |GREEN RIVER CITY TV                                                         |   0.00 km |   0.00 mi |  0.00 deg |1317.5 m|H       |24536     |-       |-       |4.5     |839       |
|K02AW       |-         |TX |2   |DA  |                    |-  |-  |LIC    |VIRGIN                   |UT |US |BLTTV  -19790910IF  |0.97   kW |-         |0.0     |-       |70997      |N |37 |13 |24.00 |W |113 |12 |40.00 |SLC TV LICENSEE CORP.                                                       |   0.00 km |   0.00 mi |  0.00 deg |1528.  m|H       |24477     |140.    |-       |0.      |13435     |
|K02OI       |-         |TX |2   |DA  |                    |-  |-  |LIC    |MONTEZUMA CREEK-ANET     |UT |US |BLTTV  -19940114JI  |0.017  kW |-         |0.0     |-       |58871      |N |37 |16 |7.00  |W |109 |17 |28.00 |SAN JUAN COUNTY                                                             |   0.00 km |   0.00 mi |  0.00 deg |1430.  m|H       |20776     |295.    |-       |6.      |193880    |
|K02OT       |-         |TX |2   |DA  |                    |-  |-  |LIC    |EAST PRICE               |UT |US |BLTTV  -19941020IB  |0.002  kW |-         |0.0     |-       |8755       |N |39 |36 |38.00 |W |110 |48 |47.00 |CARBON COUNTY                                                               |   0.00 km |   0.00 mi |  0.00 deg |1795.  m|H       |20773     |115.    |-       |5.      |203380    |
|K02FA       |-         |TX |2   |DA  |                    |-  |-  |LIC    |ANTIMONY                 |UT |US |BLTTV  -3431        |0.002  kW |-         |0.0     |-       |2371       |N |38 |10 |50.00 |W |112 |2  |30.00 |PIUTE COUNTY                                                                |   0.00 km |   0.00 mi |  0.00 deg |2262.  m|H       |22807     |0.      |-       |0.      |304128    |
|K02FQ       |-         |TX |2   |DA  |                    |-  |-  |LIC    |ESCALANTE                |UT |US |BLTTV  -4119        |0.007  kW |-         |0.0     |-       |19744      |N |37 |56 |25.00 |W |111 |43 |40.00 |GARFIELD COUNTY                                                             |   0.00 km |   0.00 mi |  0.00 deg |3202.  m|H       |24477     |147.    |-       |0.      |304129    |
|K02BI       |-         |TX |2   |DA  |                    |-  |-  |LIC    |KANAB                    |UT |US |BLTTV  -4125        |0.91   kW |-         |0.0     |-       |71847      |N |37 |3  |38.00 |W |112 |31 |13.00 |WESTERN KANE COUNTY SPECIAL SERVICE DISTRICT #1                             |   0.00 km |   0.00 mi |  0.00 deg |1771.  m|H       |20783     |220.    |-       |0.      |304130    |
|K02BQ       |-         |TX |2   |DA  |                    |-  |-  |LIC    |MARYSVALE                |UT |US |BLTTV  -4573        |0.92   kW |-         |0.0     |-       |52755      |N |38 |30 |13.00 |W |112 |12 |41.00 |PIUTE COUNTY                                                                |   0.00 km |   0.00 mi |  0.00 deg |2380.  m|H       |22798     |0.      |-       |0.      |304131    |
|K02EN       |-         |TX |2   |DA  |                    |-  |-  |LIC    |ORDERVILLE               |UT |US |BLTTV  -3382        |0.003  kW |-         |0.0     |-       |38363      |N |37 |16 |35.00 |W |112 |37 |35.00 |                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1835.  m|H       |23872     |0.      |-       |0.      |304133    |
|K02NU       |-         |TX |2   |DA  |                    |-  |-  |LIC    |CEDAR CITY, ETC.         |UT |US |BLTTV  -20030903ABV |1.78   kW |-         |0.0     |-       |29165      |N |37 |38 |18.00 |W |113 |1  |52.00 |IRON COUNTY                                                                 |   0.00 km |   0.00 mi |  0.00 deg |2679.7 m|-       |46247     |320.    |-       |9.7     |684301    |
|K02PU       |-         |TX |2   |DA  |                    |-  |-  |LIC    |BLUFF & AREA             |UT |US |BLTTV  -20050829ACY |0.004  kW |-         |0.0     |-       |127821     |N |37 |16 |12.00 |W |109 |33 |26.00 |SAN JUAN COUNTY                                                             |   0.00 km |   0.00 mi |  0.00 deg |1436.6 m|-       |20776     |59.     |-       |4.6     |1081909   |
|K02PT       |-         |TX |2   |DA  |                    |-  |-  |LIC    |MEXICAN HAT              |UT |US |BLTTV  -20050829ADB |0.004  kW |-         |0.0     |-       |127725     |N |37 |9  |0.00  |W |109 |51 |34.00 |SAN JUAN COUNTY                                                             |   0.00 km |   0.00 mi |  0.00 deg |1287.6 m|-       |20776     |221.    |-       |7.6     |1081952   |
|K02PV       |-         |TX |2   |DA  |                    |-  |-  |LIC    |OLJETO                   |UT |US |BLTTV  -20060222ABA |0.004  kW |-         |0.0     |-       |131291     |N |37 |2  |28.00 |W |110 |19 |48.00 |SAN JUAN COUNTY                                                             |   0.00 km |   0.00 mi |  0.00 deg |1601.6 m|-       |20776     |110.    |-       |4.6     |1081958   |
|K02PX       |-         |TX |2   |DA  |                    |-  |-  |LIC    |NAVAJO MTN.SCH.,ETC.     |UT |US |BLTTV  -20060222ABB |0.045  kW |-         |0.0     |-       |130254     |N |37 |1  |16.00 |W |110 |45 |58.00 |SAN JUAN COUNTY                                                             |   0.00 km |   0.00 mi |  0.00 deg |1859.1 m|-       |20776     |0.      |-       |6.1     |1115749   |
|K02KN-D     |-         |LD |2   |DA  |                    |-  |-  |LIC    |KANARRAVILLE ETC.        |UT |US |BLDTV  -20090728AAR |0.05   kW |-         |0.0     |-       |29166      |N |37 |29 |16.20 |W |113 |12 |16.80 |IRON COUNTY                                                                 |   0.00 km |   0.00 mi |  0.00 deg |1957.  m|-       |20776     |280.    |-       |20.     |1325079   |
|WVBK-CA     |-         |CA |2   |ND  |                    |-  |-  |LIC    |MANCHESTER, ETC.         |VT |US |BLTVA  -20040713ACD |0.004  kW |-         |0.0     |-       |26996      |N |43 |12 |46.00 |W |72  |56 |3.00  |VISION 3 BROADCASTING, INC.                                                 |   0.00 km |   0.00 mi |  0.00 deg |591.1  m|-       |65440     |-       |-       |6.1     |1002280   |
|WDRG-LP     |-         |TX |2   |DA  |+                   |-  |-  |LIC    |LYNCHBURG                |VA |US |BLTTV  -19901105JP  |0.062  kW |-         |0.0     |-       |51893      |N |37 |17 |10.00 |W |79  |5  |30.00 |PAUL H. PASSINK                                                             |   0.00 km |   0.00 mi |  0.00 deg |445.   m|H       |20783     |335.    |-       |15.     |154064    |
|K02FZ       |-         |TX |2   |DA  |                    |-  |-  |LIC    |MAZAMA                   |WA |US |BLTT   -3351        |0.005  kW |-         |0.0     |-       |68505      |N |48 |34 |0.00  |W |120 |18 |0.00  |TV DISTRICT #2 OF OKANOGAN COUNTY                                           |   0.00 km |   0.00 mi |  0.00 deg |922.   m|-       |24537     |244.    |-       |0.      |1852      |
|KUNW-CA     |-         |CA |2   |DA  |                    |-  |-  |LIC    |YAKIMA                   |WA |US |BLTVA  -20021010AAI |0.8    kW |-         |0.0     |-       |71081      |N |46 |31 |40.00 |W |120 |33 |6.00  |FISHER RADIO REGIONAL GROUP INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |667.1  m|-       |33730     |0.      |-       |5.7     |614656    |
|WCIR-LP     |-         |TX |2   |ND  |Z                   |-  |-  |LIC    |BECKLEY                  |WV |US |BLTVL  -20070619ABC |3.     kW |-         |0.0     |-       |130462     |N |37 |47 |52.50 |W |81  |6  |49.60 |FAMILY TELEVISION, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |799.5  m|-       |39353     |-       |1053408 |39.     |1188421   |
